YEAR,DOY,T2M,RH2M,PRECTOTCORR
2023,131,27.94,60.58,0.01
2023,132,28.79,57.16,5.83
2023,133,28.34,61.83,0
2023,134,29.01,60,0
2023,135,29.13,58.46,0.14
2023,136,29.17,54.91,0.33
2023,137,29.69,50.52,0.63
2023,138,29.33,54.62,0.01
2023,139,27.46,65.37,0
2023,140,27.86,62.74,1.89
2023,141,28.66,61.64,9.69
2023,142,28.53,61.07,3.51
2023,143,28.61,60.26,7.29
2023,144,27.98,61.26,2.78
2023,145,26.61,66.98,2.45
2023,146,28.1,60.63,0.28
2023,147,27.77,61.33,0.41
2023,148,28.56,58.5,0.08
2023,149,29.36,53.64,0.12
2023,150,26.4,70.61,15.3
2023,151,26.39,70.58,12.67
2023,152,27.07,66,6.71
2023,153,27.06,61.92,1.25
2023,154,28.79,61.21,0
2023,155,28.35,61.58,0
2023,156,27.51,65.09,0
2023,157,27.72,66.22,1.14
2023,158,27.34,68.04,2.13
2023,159,25.07,73.45,3.24
2023,160,26.8,65.73,4.06
2023,161,26.63,64.61,0.07
2023,162,27.09,61.65,0.04
2023,163,26.75,70.03,18.04
2023,164,27.04,66.79,0.12
2023,165,27.13,65.87,0.37
2023,166,27.45,64.22,0.06
2023,167,27.82,62.82,0.02
2023,168,27.38,65.32,0.14
2023,169,25.74,69.45,0.09
2023,170,25.39,71.8,2.08
2023,171,25.23,74.32,11.39
2023,172,24.74,75.1,13.16
2023,173,25.09,73.48,5.24
2023,174,25.14,67.64,0.54
2023,175,24.23,77.17,0.23
2023,176,24.09,77.9,3.74
2023,177,24.96,66.57,1.28
2023,178,24.66,64.38,1.18
2023,179,25.2,64.17,0.04
2023,180,24.05,72.47,15.27
2023,181,25.38,64.62,0.19
2023,182,25.03,68.69,0.98
2023,183,23.84,77.19,4.14
2023,184,24.38,78.54,1.72
2023,185,23.83,80.65,4.64
2023,186,23.79,75.41,0.75
2023,187,24.07,71.63,0.2
2023,188,24.78,72.68,2.82
2023,189,24.55,72.86,2.26
2023,190,24.49,74.99,0.86
2023,191,24.43,72.99,4.39
2023,192,24.02,74.77,5.52
2023,193,24.92,66.74,4.54
2023,194,24.96,67.21,8.4
2023,195,24.85,71.65,0.32
2023,196,24.75,70.98,2.6
2023,197,25,73.33,0.17
2023,198,25.5,72.1,0.65
2023,199,25.42,70.25,0.09
2023,200,24.1,75.34,0.68
2023,201,25.06,70.93,0.87
2023,202,24.48,77.15,0.76
2023,203,24.73,72.7,3.48
2023,204,24.72,72.94,0.86
2023,205,23.52,80.83,7.36
2023,206,23,79.61,8.57
2023,207,22.77,84.33,7.72
2023,208,23.02,77.9,1.33
2023,209,24.75,71.79,0.48
2023,210,25.17,71.6,0.29
2023,211,25.53,70.27,0.02
2023,212,26.01,69.37,0.01
2023,213,25.71,69.29,0
2023,214,25.47,68.72,0
2023,215,25.7,69,0
2023,216,25.83,69.04,0.02
2023,217,25.34,69.7,0.02
2023,218,25.98,70.32,1.04
2023,219,25.88,66.77,0.55
2023,220,25.85,67.16,0.13
2023,221,26.07,68.33,1.38
2023,222,24.56,75.95,7.37
2023,223,24.48,76.13,4.59
2023,224,25.58,70.01,0.22
2023,225,25.82,68.23,0.19
2023,226,24.94,69.07,0.13
2023,227,25.53,68.15,0.17
2023,228,26.09,67.91,0.15
2023,229,25.78,67.14,0.1
2023,230,25.38,67.01,0
2023,231,25.25,69.42,4.77
2023,232,26.1,66.75,0.08
2023,233,26.42,64.61,0.03
2023,234,26.3,70.11,1.04
2023,235,26.05,70.11,0.88
2023,236,25.83,67.96,0.06
2023,237,26.65,66.41,0
2023,238,25.13,73.38,1.94
2023,239,25.23,71.71,2.25
2023,240,26.66,64.07,0.05
2023,241,26.44,66.44,0.12
2023,242,25.93,72.28,2.12
2023,243,24.91,78.45,30.69
2023,244,26.1,75.26,7.35
2023,245,24.41,81.18,13.69
2023,246,23.84,77.43,6.6
2023,247,22.72,76.73,5.89
2023,248,23.48,76.88,8.53
2023,249,23.34,80.55,3.51
2023,250,24.51,74.78,1.96
2023,251,24.69,73.78,0.22
2023,252,24.28,72.93,0.06
2023,253,25.06,74.57,0.29
2023,254,24.39,74.58,0.06
2023,255,24.88,72.87,0.24
2023,256,25.24,68.89,5.45
2023,257,24.88,73.29,0.39
2023,258,24.6,73.4,0.57
2023,259,24.82,76.83,20.58
2023,260,24.92,76.46,4.6
2023,261,24.45,79.55,11
2023,262,24.82,76.96,1.59
2023,263,24.49,79.62,3.6
2023,264,22.69,87.4,9.92
2023,265,24.58,80.17,0.95
2023,266,24,86.68,3.4
2023,267,23.27,87.72,14.96
2023,268,22.55,87.45,7.75
2023,269,23.74,83.11,6.16
2023,270,23.62,80.65,0.71
2023,271,23.55,80.73,3.05
2023,272,23.98,81.87,1.02
2023,273,23.37,76.17,0.78
2023,274,24.24,74.69,0.11
2023,275,24.31,75.13,0.04
2023,276,24.5,77.01,0
2023,277,24.49,78.09,0.08
2023,278,25.21,77.29,0.09
2023,279,24.66,75.32,0.04
2023,280,25.38,73.26,0.2
2023,281,24.88,79.8,1.31
2023,282,24.43,83.46,16.57
2023,283,24.83,81.46,11.83
2023,284,23.81,83,4.87
2023,285,23.32,73.3,0.2
2023,286,22.97,72.11,0
2023,287,23.58,74.27,0.27
2023,288,23.94,74.96,1.01
2023,289,24.41,78.24,1.42
2023,290,24.49,74.67,0.07
2023,291,23.8,75.23,0.16
2023,292,23.83,71.76,0
2023,293,23.97,73.37,0.01
2023,294,23.99,75.1,0.03
2023,295,24.31,71.09,0.01
2023,296,23.22,59.21,0
2023,297,23.09,52.98,0
2023,298,22.83,63.23,0
2023,299,22.71,66.92,0
2023,300,23.79,73.14,0
2023,301,24.39,73.44,0.03
2023,302,24.42,76.89,0.15
2023,303,22.97,83.51,3.93
2023,304,22.88,79.95,0.39
2023,305,24.04,72.42,0
2023,306,24.81,74.65,0
2023,307,24.6,77.18,1.1
2023,308,23.7,80.29,8.38
2023,309,23.85,79.67,3.6
2023,310,23.73,81.11,19.17
2023,311,23.52,84.3,12.9
2023,312,23.4,82.52,5.52
2023,313,22.67,82.08,1.86
2023,314,22.86,80.34,0.16
2023,315,22.51,72.33,0
2023,316,22.03,75.04,0
2023,317,22.41,77.48,0.02
2023,318,21.48,78.26,0.08
2023,319,22.37,75.58,0.02
2023,320,23.22,70.19,0
2023,321,23.83,72.08,0
2023,322,23.71,73.39,0.01
2023,323,23.38,74.71,0
2023,324,22.96,77.95,0.02
2023,325,23.21,83.61,0.4
2023,326,23.95,81.54,4.79
2023,327,23.46,80.99,2.46
2023,328,23.65,83.75,1.75
2023,329,23.07,82.24,0.98
2023,330,23.1,76.73,0.23
2023,331,23.23,77.95,0.32
2023,332,23.56,77.54,0.15
2023,333,23.02,81.03,2.12
2023,334,22.84,79.64,1.68
2023,335,22.54,80.64,0.36
2023,336,22.65,81.33,2.14
2023,337,22.58,87.3,2.61
2023,338,22.01,82.95,4.97
2023,339,22.68,77.25,2.28
2023,340,24.2,71.32,1.38
2023,341,24.54,78.73,1.65
2023,342,22.64,82.93,0.81
2023,343,21.87,81.39,0.86
2023,344,22.36,75.42,0.01
2023,345,21.78,73.06,0.02
2023,346,20.84,74.21,0
2023,347,20.11,73.38,0
2023,348,20.15,73.57,0
2023,349,21.69,79.31,0.05
2023,350,22.99,80.21,0.05
2023,351,21.72,81.62,0.01
2023,352,21.75,79.43,0
2023,353,20.98,77.34,0
2023,354,21.28,75.64,0
2023,355,21.91,74.63,0
2023,356,21.44,70.41,0
2023,357,20.22,69.47,0
2023,358,21.02,74.88,0
2023,359,21.83,73.42,0
2023,360,20.66,71.45,0
2023,361,20.62,71.84,0
2023,362,21.52,74.86,0
2023,363,22.02,75.55,0
2023,364,21.76,68.57,0
2023,365,20.77,69.95,0
2024,1,21.44,68.11,0
2024,2,21.6,68.36,0
2024,3,21.54,71.13,0
2024,4,21.27,75.98,0
2024,5,22.53,68.92,0
2024,6,22.02,67.55,0.09
2024,7,21.41,74.28,0.21
2024,8,21.85,78.13,1.43
2024,9,21.85,74.89,0.21
2024,10,21.52,70.71,0
2024,11,21.89,65.88,0
2024,12,22,71.81,0
2024,13,22.74,69.23,0
2024,14,22.45,66.2,0
2024,15,22.48,64.9,0
2024,16,22.26,66.42,0
2024,17,22.78,65.57,0
2024,18,23.44,63.35,0
2024,19,23.45,64.27,0
2024,20,23.66,62.82,0
2024,21,23.43,60.9,0
2024,22,24,61.28,0
2024,23,23.76,62.06,0
2024,24,24.63,60.03,0
2024,25,23.87,61.82,0
2024,26,22.71,63.3,0
2024,27,22.6,65.14,0
2024,28,22.46,64.77,0
2024,29,22.27,58.31,0
2024,30,22.05,51.71,0
2024,31,23.63,58.17,0
2024,32,25.11,61.17,0
2024,33,25.77,63.46,0
2024,34,25.39,62.41,0
2024,35,23.84,58.89,0
2024,36,23.8,57.69,0
2024,37,24.18,55.71,0
2024,38,24.47,49.34,0
2024,39,25.36,42.84,0
2024,40,24.46,54.09,0
2024,41,24.2,61.61,0
2024,42,23.69,61.08,0
2024,43,22.98,56.73,0
2024,44,22.98,62.37,0
2024,45,24.04,60.43,0
2024,46,23.25,53.12,0
2024,47,22.73,55.74,0
2024,48,23.25,50.41,0
2024,49,24.14,40.63,0
2024,50,24.73,50.17,0
2024,51,25.42,50.94,0
2024,52,26.62,50.57,0
2024,53,26.93,41.9,0
2024,54,27.89,50.96,0
2024,55,27.59,57.57,0
2024,56,26.63,55.92,0
2024,57,25.26,59.6,0
2024,58,25.47,56.26,0
2024,59,25.22,46.61,0
2024,60,24.87,36.42,0
2024,61,24.98,45.4,0
2024,62,26.22,37.41,0
2024,63,26.37,39.45,0
2024,64,27.29,43.92,0
2024,65,27.66,38.92,0
2024,66,27.74,34.61,0
2024,67,27.94,34.82,0
2024,68,28.61,35.43,0
2024,69,28.84,40.97,0
2024,70,28.19,44.13,0
2024,71,27.77,48.3,0
2024,72,27.9,44.56,0
2024,73,28.76,38,0
2024,74,29.8,36.15,0
2024,75,29.95,32.91,0
2024,76,28.27,41.36,0
2024,77,27.52,44.39,0
2024,78,27.74,38.1,0
2024,79,28.1,38.68,0
2024,80,27.59,44.58,0
2024,81,27.1,54.25,0
2024,82,27.85,49.39,0
2024,83,28.3,46.67,0
2024,84,28.29,39.33,0
2024,85,27.84,39.24,0
2024,86,28.2,32.6,0
2024,87,27.86,26.83,0
2024,88,28.28,28.17,0
2024,89,29.08,34.32,0
2024,90,29.05,32.28,0
2024,91,27.97,33.69,0
2024,92,28.67,43.43,0
2024,93,29.57,41.32,0
2024,94,29.52,35.43,0
2024,95,29.34,38.4,0
2024,96,30.06,29.68,0
2024,97,30.67,27.43,0
2024,98,30.67,28.73,0
2024,99,30,35.4,0
2024,100,28.66,48.76,0
2024,101,28.61,49.36,0
2024,102,29.31,46.81,0
2024,103,29.02,51.45,0.01
2024,104,28.74,46.54,0.06
2024,105,29.05,42.89,0.01
2024,106,29.11,41.9,0
2024,107,29.81,43.11,0
2024,108,31.27,38.62,0
2024,109,32.36,36.87,0
2024,110,32.77,36.14,0.09
2024,111,32.38,35.88,0.01
2024,112,31.24,41.17,0
2024,113,31.02,38.59,0
2024,114,30.3,40.19,0.06
2024,115,30.54,33.82,0
2024,116,31.26,36.24,0
2024,117,30.6,36.91,0
2024,118,30.15,34.06,0
2024,119,31.3,32.47,0
2024,120,31.29,34.11,0
2024,121,31.36,32.35,0
2024,122,32.78,40.77,0
2024,123,33.26,41.18,0.1
2024,124,32.95,42.54,3.27
2024,125,31.91,47.93,1.53
2024,126,32.87,40.28,0
2024,127,31.59,48.14,3.44
2024,128,29.85,57.35,9.76
2024,129,27.95,68.38,11.45
2024,130,28.15,63.99,4.08
2024,131,27.96,63.21,0.28
2024,132,28.3,61.81,3.73
2024,133,28.14,63.72,6.97
2024,134,27.27,68.61,15.29
2024,135,27.11,65.67,1.07
2024,136,27.93,60.05,0.08
2024,137,25.68,70.16,5.92
2024,138,27.15,63.41,1.25
2024,139,26.7,70.86,9.9
2024,140,26.51,73.63,15.23
2024,141,25.75,72.14,8.97
2024,142,26.22,73.68,5.81
2024,143,27.26,66.92,2.69
2024,144,27.81,66.74,0.01
2024,145,28.63,65.62,3.42
2024,146,25.29,73.6,2.22
2024,147,27.07,67.47,0.02
2024,148,27.25,68.88,0
2024,149,28.06,62.5,0
2024,150,27.59,64.31,0
2024,151,28.14,66.66,0.99
2024,152,28.48,66.39,0.03
2024,153,27.22,75.11,4.86
2024,154,25.14,80.58,55.4
2024,155,26.37,72.5,1.53
2024,156,25.63,79.19,2.99
2024,157,24.97,81.44,12.2
2024,158,24.79,80.88,7.15
2024,159,24.75,78.96,17.67
2024,160,25.13,74.66,1.2
2024,161,24.9,74.49,2.02
2024,162,24.39,74.99,7.42
2024,163,22.91,73.97,2.9
2024,164,23.69,74.46,1.66
2024,165,24.12,68.58,1.31
2024,166,23.56,64.56,3.43
2024,167,24.47,74.16,0
2024,168,25.43,70.53,2.58
2024,169,25.67,67.98,8.71
2024,170,24.49,76.85,6.02
2024,171,24.19,72,2.27
2024,172,24.97,72.8,2.31
2024,173,24.75,74.47,2.04
2024,174,24.47,70.36,0.01
2024,175,24.36,76.13,0.4
2024,176,24.2,76.25,0.13
2024,177,24.26,71.3,0.05
2024,178,23.64,65.82,0.24
2024,179,22.52,70.29,0.11
2024,180,24.4,63.3,0.02
2024,181,25.46,70.09,0.9
2024,182,25.12,68.85,1.58
2024,183,23.87,73.92,2.52
2024,184,25.63,63.33,0.03
2024,185,25.17,73.2,1.89
2024,186,25.88,69.19,0.16
2024,187,23.68,75.22,2.99
2024,188,24.28,75.76,0.54
2024,189,24.66,73.13,2.6
2024,190,23.99,75.02,7.57
2024,191,24.3,76.85,0.26
2024,192,24.14,78,1.29
2024,193,24.87,70.84,0.06
2024,194,24.3,69.68,4.12
2024,195,24.13,71.22,3.13
2024,196,24.06,75.24,1.25
2024,197,23.64,82.1,3.51
2024,198,24.46,77.66,2.72
2024,199,24.26,77.59,1.74
2024,200,24.62,75.92,2.43
2024,201,24,78.68,2.95
2024,202,24.1,77.56,0.51
2024,203,24.96,73.88,1.41
2024,204,24.58,72.33,1.03
2024,205,24.5,70.9,1.28
2024,206,24.37,72.27,1.65
2024,207,24.78,71.36,0.95
2024,208,24.86,72.05,3.11
2024,209,24.89,71.7,0.06
2024,210,25.32,70.12,0
2024,211,25.4,74.22,0.96
2024,212,24.65,76.58,2.22
2024,213,24.69,79.6,9.55
2024,214,25.18,75.87,4.25
2024,215,24.56,74.87,1.53
2024,216,24.04,75.96,0.26
2024,217,23.86,76.18,0.83
2024,218,24.94,73.61,11.66
2024,219,23.91,82.5,9.32
2024,220,23.43,82.83,3.6
2024,221,24.32,77.15,3.68
2024,222,25.08,76.67,2.35
2024,223,24.07,81.45,2
2024,224,24.51,81.02,6.08
2024,225,24.18,86.76,60.18
2024,226,25.57,79.93,6.46
2024,227,25.7,79.79,1.5
2024,228,25.82,76.92,1.99
2024,229,25.71,79.13,7.45
2024,230,25.18,84.7,10.71
2024,231,25.52,76.64,2.79
2024,232,24.96,78.65,8.46
2024,233,25.19,79.3,10.36
2024,234,24.64,83.66,5.22
2024,235,24.08,83.51,0.09
2024,236,24.6,79.56,0.05
2024,237,23.65,78.76,0.05
2024,238,23.69,81.51,0.02
2024,239,24.44,76.63,0.01
2024,240,23.65,81.43,0.76
2024,241,23.74,79.24,0.24
2024,242,24,80.2,5.2
2024,243,23.55,84.56,12.18
2024,244,22.52,82.65,3.15
2024,245,23.52,76.05,0.33
2024,246,23.32,76.85,4.07
2024,247,23.97,78.3,0.79
2024,248,23.94,82.07,4.18
2024,249,23.97,82.82,6.72
2024,250,23.02,86.55,3.36
2024,251,23.52,83.89,1.1
2024,252,23.72,81.16,1.12
2024,253,24.16,78.07,0.32
2024,254,24.39,78.94,1.08
2024,255,24.13,77.09,0.2
2024,256,23.8,78.6,0.08
2024,257,24.37,74.14,0
2024,258,24.02,73.92,0
2024,259,24.34,73.19,0
2024,260,24.14,74.32,0.02
2024,261,24.76,72.58,0.07
2024,262,24.27,73.59,0.14
2024,263,24.63,70.25,0.02
2024,264,24.3,74.62,0.48
2024,265,24.08,77.98,2.13
2024,266,23.6,79.43,5.31
2024,267,23.43,84.45,2.81
2024,268,23.5,87.44,14.81
2024,269,24.23,82.65,0.27
2024,270,23.8,78.19,0
2024,271,23.97,76.53,0.74
2024,272,23.94,80.85,13.05
2024,273,24.58,80.54,6.49
2024,274,25.23,75.01,0.2
2024,275,25.61,71.87,0
2024,276,26.28,72.1,13.93
2024,277,23.91,88.81,15.59
2024,278,23.78,87.68,9.43
2024,279,23.56,86.35,11.19
2024,280,22.5,80.75,3.31
2024,281,23.26,80.74,0.29
2024,282,24,82.64,3.36
2024,283,24.21,83.48,0.72
2024,284,23.9,83.6,2.68
2024,285,23.75,84.46,1.64
2024,286,22.82,89.25,7.81
2024,287,22.93,88.7,4.05
2024,288,22.39,89.26,7.58
2024,289,22.43,91.09,24.38
2024,290,22.29,95.08,31.46
2024,291,24.28,89.6,3.25
2024,292,24.1,82.44,6.3
2024,293,22.86,90.69,9.63
2024,294,23.41,88.61,10.9
2024,295,23.72,87.2,29.6
2024,296,24.03,85.98,8.03
2024,297,23.85,83.38,16.75
2024,298,23.38,81.45,0.63
2024,299,22.99,80.25,0.07
2024,300,22.52,76.86,0
2024,301,21.98,86.41,0.04
2024,302,23.09,74.76,0.01
2024,303,23.49,80.13,0
2024,304,23.54,84.08,2.12
2024,305,23.75,85.32,2.78
2024,306,23.3,87.11,0.2
2024,307,23,84.78,0.72
2024,308,22.54,84.63,0.28
2024,309,22.39,85.1,0.02
2024,310,21.42,85.22,0.9
2024,311,21.87,84.62,0.02
2024,312,22.84,87.21,0.19
2024,313,22.65,85.75,0.01
2024,314,21.73,85.87,0
2024,315,21.24,84.42,0.01
2024,316,21,81.78,0
2024,317,21.34,86.34,3
2024,318,22.54,88.26,0.59
2024,319,23.07,88.03,4.61
2024,320,22.65,89,3.64
2024,321,22.7,88.27,3.27
2024,322,22.36,86.48,0.19
2024,323,22.4,85.82,0.02
2024,324,21.58,84.9,0
2024,325,20.87,83.8,0
2024,326,20.53,80.52,0
2024,327,20.02,84.4,0
2024,328,20.68,80.65,0
2024,329,21.48,82.08,0
2024,330,20.63,83.75,0
2024,331,20.02,90.36,1.5
2024,332,20.92,84.15,0.27
2024,333,20.6,77.92,0
2024,334,21.32,86.86,0.14
2024,335,21.78,91.11,7.54
2024,336,21.69,94.09,21.2
2024,337,22.32,94.39,25.72
2024,338,23.18,88.66,7.45
2024,339,22.52,88.36,3.32
2024,340,22.79,86.61,0.65
2024,341,22.71,84.13,0.4
2024,342,22.7,85.3,0
2024,343,22.29,82.09,0
2024,344,22.42,85.02,0
2024,345,22.3,85.3,0
2024,346,22.08,85.8,0.08
2024,347,21.06,92.39,9.4
2024,348,21.21,87.43,0.31
2024,349,20.26,83.59,0.06
2024,350,18.32,84.44,0
2024,351,17.32,81.78,0
2024,352,18.83,81.8,0.41
2024,353,20.66,87.97,0.42
2024,354,22.48,85.96,0.2
2024,355,22.67,83.96,0.22
2024,356,23.32,81.02,0.04
2024,357,22.45,80.86,0.03
2024,358,21.72,79.24,0
2024,359,20.96,82.51,0.03
2024,360,21.66,83.85,0.51
2024,361,22.39,85.28,6.81
2024,362,21.72,85.11,4.3
2024,363,21.1,82.02,0.15
2024,364,20.84,81.97,0
2024,365,20.75,79.3,0
2024,366,20.48,79.24,0
2025,1,20.05,80.47,0
2025,2,19.93,79.96,0
2025,3,19.47,79.58,0
2025,4,19.02,76.59,0
2025,5,18.87,73.99,0
2025,6,18.93,73.78,0
2025,7,19.31,74.64,0
2025,8,18.77,72.78,0
2025,9,18.99,76.94,0
2025,10,20.26,79.24,0
2025,11,21.05,78.07,0
2025,12,21.31,76.31,0.01
2025,13,22.36,80.33,0.69
2025,14,21.76,77.45,0.13
2025,15,20.87,75.53,0
2025,16,20.71,77.37,0
2025,17,20.54,78.43,0
2025,18,20.58,75.45,0.59
2025,19,21.23,82.21,3.52
2025,20,20.81,70.89,0.07
2025,21,20.03,69.71,0
2025,22,20.71,70.61,0
2025,23,21.4,71.47,0
2025,24,20.04,70.64,0
2025,25,19.5,67.1,0
2025,26,19.21,60.51,0
2025,27,19.68,64.67,0
2025,28,20.5,67.3,0
2025,29,20.51,66.05,0
2025,30,20.63,51.63,0
2025,31,22.99,69.27,0
2025,32,23.08,67.67,0
2025,33,22.04,61.11,0
2025,34,21.25,48.48,0
2025,35,21.67,47.55,0
2025,36,21.89,54.48,0
2025,37,21.48,57.95,0
2025,38,21.74,57.46,0
2025,39,22.45,55.17,0
2025,40,22.28,62.1,0
2025,41,22.06,64.35,0
2025,42,22.18,54.33,0
2025,43,22.65,50.57,0
2025,44,23.63,40.07,0
2025,45,23.65,42.77,0
2025,46,23.53,50.8,0
2025,47,23.19,55.81,0
2025,48,23.75,55.74,0
2025,49,24.04,53.43,0
2025,50,24.77,48.5,0
2025,51,24.73,54.14,0
2025,52,24.55,56.49,0
2025,53,24.66,52.97,0
2025,54,24.57,45.66,0
2025,55,23.77,44.78,0
2025,56,23.17,58.06,0
2025,57,23.54,57.43,0
2025,58,23.38,56.23,0
2025,59,23.59,49.94,0
2025,60,24.75,47.29,0
2025,61,24.89,47.27,0
2025,62,25.71,49.16,0
2025,63,26.41,37.19,0
2025,64,26.93,35.37,0
2025,65,26.14,33.49,0
2025,66,25.22,20.84,0
2025,67,25.15,37.35,0
2025,68,25.19,47.73,0
2025,69,24.21,54.26,0
2025,70,24.33,64.47,0.16
2025,71,26.8,61.03,0.08
2025,72,27.45,48.86,0
2025,73,27.13,43.26,0
2025,74,26.1,42.49,0
2025,75,26.45,46.35,0
2025,76,28.67,50.67,0.01
2025,77,28.48,50.65,0
2025,78,28.15,52.95,0
2025,79,27.63,50.68,0.01
2025,80,27.88,53.54,0
2025,81,27.32,59.14,2.42
2025,82,26.88,61.79,2.29
2025,83,27.77,51.18,0.01
2025,84,27.28,45.72,0.01
2025,85,27.92,40.32,0
2025,86,28.14,40.75,0
2025,87,28.37,36.21,0.61
2025,88,28.53,31.77,0
2025,89,28.24,29.38,0
2025,90,27.63,37.12,0
2025,91,26.58,46.49,0
2025,92,26.78,51.29,0
2025,93,26.3,64.25,16.25
2025,94,26.49,54.16,0.56
2025,95,26.6,59.86,1.91
2025,96,26.88,54.94,0.03
2025,97,27.85,52.12,0
2025,98,27.13,52.21,0
2025,99,27.25,48.06,0
2025,100,27.75,46.96,0.12
2025,101,28.83,47.05,0.49
2025,102,28.18,50.61,3.53
2025,103,27.55,56.53,4.35
2025,104,27.73,54.1,0.43
2025,105,27.89,53.1,3.29
2025,106,27.88,61.19,5.5
2025,107,28.88,56.13,1.34
2025,108,28.32,58.83,0.08
2025,109,28.83,56.86,0.03
2025,110,29.25,53.99,1.73
2025,111,28.67,53.23,0.35
2025,112,29.33,42.31,0
2025,113,29.27,38.69,0
2025,114,29.7,39.29,0
2025,115,29.75,47.93,0.01
2025,116,29.45,49.61,0.94
2025,117,29.15,53.14,3.11
2025,118,28.75,53.74,1.37
2025,119,29.36,48.04,0
2025,120,29.74,47.96,0.25
2025,121,29,55.2,9.27
2025,122,28.99,55.97,2.59
2025,123,28.44,60.6,6.99
2025,124,26.86,54.74,0.07
2025,125,28.11,53.96,0.06
2025,126,28.34,57.61,0.27
2025,127,27.67,58.06,0.95
2025,128,27.5,58.66,2.93
2025,129,27.54,58.52,0.57
2025,130,28.19,57.94,0.27
2025,131,28.96,52.89,0.02
2025,132,29.43,55.1,5.73
2025,133,28.21,61.94,18.07
2025,134,27.28,66.42,3.31
2025,135,26.8,72.25,31.82
2025,136,26.14,74.24,16.39
2025,137,26.29,72.42,7.37
2025,138,24.8,84.31,50.69
2025,139,24.89,82.5,13.53
2025,140,25.3,80.43,22.7
2025,141,24.48,81.24,1.37
2025,142,24.58,77.53,0.01
2025,143,25.53,75.15,0.65
2025,144,24.57,80.06,0.36
2025,145,24.86,78.88,2.44
2025,146,23.67,82.91,3.93
2025,147,24.89,71.73,0.27
2025,148,23.8,77.98,1.54
2025,149,23.98,77.28,0.19
2025,150,23.77,78.34,6.44
2025,151,24.66,69.57,0.05
2025,152,24.96,68.23,0
2025,153,25.2,67.5,0.24
2025,154,25.04,69.56,0.48
2025,155,25.3,69.01,0.9
2025,156,24.88,63.55,0.2
2025,157,25.68,65.91,0.05
2025,158,26.15,71.02,0.07
2025,159,25.05,76.73,1.68
2025,160,25.25,75.43,4.42
2025,161,24.87,79.26,18.51
2025,162,24.69,81.8,5.97
2025,163,24.44,79.38,4.06
2025,164,24.36,84.97,1.61
2025,165,24.31,82.94,1.27
2025,166,23.07,78.31,0.74
2025,167,23.07,74.76,0.03
2025,168,24.64,70.93,0.42
2025,169,25.37,72.93,0.7
2025,170,25.11,74.1,0.25
2025,171,25.34,72.49,0.34
2025,172,25.36,72.86,0.05
2025,173,24.96,74.6,3.16
2025,174,24.76,68.82,0.42
2025,175,23.6,65.71,0.02
2025,176,23.73,72.44,0.22
2025,177,24.1,72.57,0.1
2025,178,25.11,69.96,0.15
2025,179,25.27,71.61,0.01
2025,180,25.34,70.14,0.01
2025,181,25.07,70.36,0.02
2025,182,25.12,71.41,0.11
2025,183,25.02,70.28,1.2
2025,184,25.17,66.17,0.39
2025,185,25.29,65.37,0.13
2025,186,25.35,67.78,0.22
2025,187,25.35,70.1,0.23
2025,188,25.04,71.36,0.09
2025,189,25.81,68.59,0.05
2025,190,25.76,68.39,0.01
2025,191,25.65,70.2,1.49
2025,192,25.78,70.3,1.78
2025,193,25.9,69.54,0.34
2025,194,25.12,72.6,10.85
2025,195,24.6,75.35,1.14
2025,196,25.02,72.37,0.03
2025,197,25.28,75.04,3.17
2025,198,24.33,78.21,11.97
2025,199,24.14,77.73,0.99
2025,200,23.53,76.69,5.11
2025,201,24.37,74.72,10.18
2025,202,21.99,78.93,8.43
2025,203,22.19,70.05,2.59
2025,204,23.16,75.48,1.04
2025,205,23.74,75.24,0.71
2025,206,24.21,73.37,0.65
2025,207,24.01,74.39,0.81
2025,208,24.26,69.8,0.16
2025,209,23.83,71.86,0.09
2025,210,24.22,71.32,0.35
2025,211,24.93,69.99,0.11
2025,212,25.32,71.28,0.16
2025,213,25.48,70.93,0.01
2025,214,25.34,73.08,0.2
2025,215,24.52,79.98,16.33
2025,216,24.27,81.41,19.57
2025,217,24.92,80.02,8.06
2025,218,24.71,82.2,11.15
2025,219,24.96,79.57,1.75
2025,220,23.82,87.78,17.86
2025,221,23.28,86.64,3.3
2025,222,23.09,85.52,21.98
2025,223,22.19,85.54,3
2025,224,22.04,79.7,3.95
2025,225,21.82,79.65,6.1
2025,226,23.4,79.66,2.92
2025,227,23.33,79.54,1.64
2025,228,22.87,82.6,3.2
2025,229,22.96,83.09,6.43
2025,230,22.99,80.37,2.02
2025,231,23.25,76.73,0.49
2025,232,23.02,79.18,0.52
2025,233,23.79,80.1,0.4
2025,234,24.21,79,1.64
2025,235,24.01,80.29,3.29
2025,236,24.38,74.85,0.01
2025,237,23.54,75.62,0
2025,238,24.13,74.89,0.07
2025,239,23.69,79.11,6.76
2025,240,23.57,77.68,4.04
2025,241,22.9,79.24,5.31
2025,242,23.61,80.6,0.45
2025,243,24.05,80.02,3.47
2025,244,23.61,81.18,10.4
2025,245,23.34,82.87,6.1
2025,246,23.69,81.57,9.07
2025,247,24.06,79.39,1.1
2025,248,23.73,79.95,0.04
2025,249,24.33,78.05,5.92
2025,250,24.13,78.09,2.3
2025,251,24.05,75.87,0.11
2025,252,24.77,78.16,0.07
2025,253,24.89,78.57,17.56
2025,254,23.49,83.35,11.05
2025,255,23.28,81.72,0.36
2025,256,23.38,85.25,4.79
