YEAR,DOY,T2M,RH2M,PRECTOTCORR
2023,127,24.65,82.81,16.41
2023,128,24.51,83.49,8.79
2023,129,26.48,74.75,0.65
2023,130,27.32,69.06,0.2
2023,131,27.57,68,0.34
2023,132,28.19,67.81,3.51
2023,133,27.87,67.2,0
2023,134,28.12,67,0
2023,135,28.82,65.15,0.25
2023,136,29.64,57.67,0.28
2023,137,30.24,51.06,0.66
2023,138,29.74,57.31,0.09
2023,139,27.62,67.32,0.16
2023,140,28.4,65.33,2.08
2023,141,28.05,70.31,12.26
2023,142,27.95,67.9,3.46
2023,143,27.77,66.12,2.06
2023,144,26.38,71.47,1.22
2023,145,27.48,68.48,2.06
2023,146,27.1,69.34,5.11
2023,147,28.51,63.06,0.41
2023,148,28.07,63.66,0.11
2023,149,28.43,62.64,0.09
2023,150,27.11,70.41,7.64
2023,151,26.66,70.22,8.16
2023,152,26.92,68.9,4.06
2023,153,27.26,64.81,1.3
2023,154,28.7,63.81,0.03
2023,155,28.49,65.28,0.07
2023,156,26.63,72.23,0.03
2023,157,27.44,67.93,1.22
2023,158,27.59,67.12,0.91
2023,159,26.72,70.32,0.34
2023,160,27.11,66.95,4.16
2023,161,26.82,65.44,0.09
2023,162,27.24,64.87,0.02
2023,163,26.82,71.48,12.64
2023,164,27.25,68.6,0.48
2023,165,26.71,69.4,0.87
2023,166,27.89,64.85,0.07
2023,167,28.22,63.08,0.01
2023,168,27.23,67.03,0.02
2023,169,25.7,72.69,0.24
2023,170,25.6,72.02,1.76
2023,171,25.26,75.92,7.63
2023,172,25.09,76.28,13.52
2023,173,26.61,67.93,15.54
2023,174,25.23,69.47,7.92
2023,175,24.14,78.22,0.1
2023,176,24.51,79.21,0.77
2023,177,24.64,68.91,0.1
2023,178,25.1,68.92,0.45
2023,179,25.53,65.62,0.02
2023,180,25.79,68.47,5.72
2023,181,25.7,66.11,0.22
2023,182,25.37,67.5,1.41
2023,183,24.45,75.06,1.3
2023,184,24.63,77.13,3.23
2023,185,24.11,79.5,5.66
2023,186,23.63,77.45,1.23
2023,187,23.89,73.95,0.31
2023,188,24.53,75.81,1.96
2023,189,24.77,73.76,2.28
2023,190,25.35,72.41,1.15
2023,191,24.99,76.07,5.56
2023,192,25.12,69.76,10.65
2023,193,24.52,70.65,7.24
2023,194,24.66,71.79,6.92
2023,195,25.09,72.44,0.21
2023,196,25.21,71.88,0.52
2023,197,25.8,72.78,0.04
2023,198,25.35,74.38,0.01
2023,199,26.1,69.31,0.01
2023,200,25.36,70.69,0.09
2023,201,25.43,68.93,0.01
2023,202,24.94,74.21,0.04
2023,203,25.1,70.23,1.45
2023,204,24.87,73.87,3.23
2023,205,23.65,80.22,7.41
2023,206,22.75,82.82,10.56
2023,207,23.77,78.7,3.11
2023,208,23.62,75.77,0.04
2023,209,25.1,71.02,0.2
2023,210,25.66,70.23,0.05
2023,211,26.16,68.31,0
2023,212,26.37,68.84,0
2023,213,25.97,69.28,0
2023,214,25.64,68.9,0
2023,215,26.16,68.1,0
2023,216,26.14,69.01,0.19
2023,217,26.52,67.03,0
2023,218,26.44,69.2,0.3
2023,219,26.86,65.8,0.32
2023,220,26.51,66.77,0.02
2023,221,26.72,68.29,7.87
2023,222,25.41,76.01,12.06
2023,223,25.71,75.41,5.67
2023,224,25.2,74.55,0.96
2023,225,25.81,69.86,0.09
2023,226,26.12,67.59,0.01
2023,227,25.96,67.8,0.24
2023,228,26.88,66.16,0.17
2023,229,26.93,64.85,0
2023,230,25.97,67.11,0
2023,231,25.94,68.46,2.1
2023,232,26.71,67.12,0.27
2023,233,27.18,64.15,0.11
2023,234,26.79,68.56,0.89
2023,235,26.79,67.08,0.57
2023,236,27,64.07,0.12
2023,237,27.31,63.08,0
2023,238,26.19,69.84,2.76
2023,239,26.05,73.15,8.44
2023,240,26.47,66.76,0.37
2023,241,26.62,67.08,1.4
2023,242,26.93,69.91,9.89
2023,243,25.11,77.37,23.88
2023,244,23.96,87.03,30.08
2023,245,24.08,83.17,10.62
2023,246,23.86,81.17,2.58
2023,247,23.04,78.98,0.38
2023,248,23.88,80.31,10.32
2023,249,23.62,81.11,3.14
2023,250,23.3,78.14,3.81
2023,251,23.89,76.61,0.53
2023,252,24.54,76.85,2.98
2023,253,24.48,79.18,0.66
2023,254,23.99,79.87,1.73
2023,255,24.17,78.04,2.54
2023,256,24.88,73.62,2.91
2023,257,24.82,74.61,1.16
2023,258,23.68,75.84,0.17
2023,259,24.63,77.34,9.07
2023,260,24.91,79.23,15.1
2023,261,24.84,79.36,11.79
2023,262,25.07,78.92,4.54
2023,263,24.04,82.9,11.56
2023,264,22.87,86.82,21.23
2023,265,24.62,83.06,1.34
2023,266,24.36,85.81,1.3
2023,267,23.51,87.62,12.18
2023,268,22.75,87.87,2.05
2023,269,24.26,81.9,4.51
2023,270,24.2,78.06,1.85
2023,271,22.87,85.41,2.48
2023,272,23.29,83.78,0.61
2023,273,23.21,77.99,1.68
2023,274,23.64,81.42,0.35
2023,275,23.94,79.9,1.04
2023,276,24.23,76.07,0
2023,277,24.54,74.33,0.08
2023,278,24.34,80.5,0.19
2023,279,24.4,78.3,0.9
2023,280,24.93,79.12,6.79
2023,281,25.78,72.87,1.96
2023,282,25.09,83.14,10.8
2023,283,24.67,87.27,14.85
2023,284,23.19,91,7.52
2023,285,23.78,80.62,0.25
2023,286,23.39,73.09,0.31
2023,287,23.36,78.23,2.19
2023,288,24.12,79.6,3.7
2023,289,23.65,86.61,17.53
2023,290,23.89,82.45,0.49
2023,291,23.66,80.8,0.57
2023,292,23.79,75.54,0.05
2023,293,24.08,77.83,0.04
2023,294,24.21,77.89,0.03
2023,295,24.8,73.86,0.01
2023,296,24.37,65.55,0
2023,297,23.82,57.52,0
2023,298,24.18,69.53,0
2023,299,24,69.39,0
2023,300,24.22,72.2,0
2023,301,24.45,76.18,0.03
2023,302,23.83,81.67,2.31
2023,303,22.37,87.31,5.17
2023,304,22.78,82.24,1.27
2023,305,24.11,75.75,0.49
2023,306,24.64,78.49,0.2
2023,307,24.92,77.24,1.83
2023,308,23.67,83.73,10.49
2023,309,23.33,84.23,2.57
2023,310,23,83.97,14.29
2023,311,22.99,90.15,19.88
2023,312,23.65,84.74,2.51
2023,313,22.22,84.47,4.6
2023,314,22.54,82.94,1.2
2023,315,22.82,75.29,0
2023,316,21.75,77.47,0
2023,317,22.33,79.09,0.06
2023,318,21.51,77.92,1.01
2023,319,22.81,79.4,0.03
2023,320,23.98,74.06,0
2023,321,24.36,75.13,0
2023,322,24.65,72.92,0
2023,323,24.08,73.33,0
2023,324,23.84,75.57,0
2023,325,24.39,79.52,0.25
2023,326,24.26,84.73,6.95
2023,327,23.48,80.62,2.16
2023,328,23.86,82.27,2.23
2023,329,23.8,81.65,1.47
2023,330,23.35,79.31,1.04
2023,331,23.94,77.16,0.6
2023,332,24.19,77.22,0.45
2023,333,23.67,79.84,2.41
2023,334,23.3,80.49,1.39
2023,335,23.86,77.01,0.33
2023,336,24.13,75.78,2.45
2023,337,24.01,82.16,3.11
2023,338,23.83,77.62,1.91
2023,339,24.67,69.4,0.27
2023,340,24.69,70.37,0.15
2023,341,25.27,74.78,1
2023,342,23.79,85.03,1.14
2023,343,23.13,81.14,0.84
2023,344,24.08,71.5,0.28
2023,345,23.67,71.97,0.13
2023,346,23.33,71.06,0.09
2023,347,22.45,69.44,0
2023,348,21.83,68.46,0
2023,349,22.98,75.95,0.24
2023,350,24.15,77.16,0.65
2023,351,23.01,77.45,0.41
2023,352,22.54,76.88,0.17
2023,353,22.2,70.38,0.03
2023,354,22.59,70.27,0
2023,355,23.28,73.54,0.04
2023,356,23.77,68.96,0
2023,357,20.82,67.39,0
2023,358,21.67,72.63,0
2023,359,23.33,71.98,0.09
2023,360,21.85,66.07,0.01
2023,361,21.79,66.49,0
2023,362,22.66,72.82,0.01
2023,363,23.25,72.19,0.04
2023,364,22.82,67.62,0.06
2023,365,21.82,67.43,0
2024,1,22.61,66.27,0
2024,2,23.01,65.77,0
2024,3,23.02,68.41,0.05
2024,4,22.29,76.7,0.59
2024,5,23.43,73.65,0.39
2024,6,23.83,62.53,0.05
2024,7,22.94,71.03,0.54
2024,8,22.86,77.15,4.06
2024,9,22.13,76.53,0.96
2024,10,22.66,67.26,0.12
2024,11,22.7,63.38,0
2024,12,22.48,69.54,0
2024,13,23.57,67.4,0
2024,14,23.93,63.41,0
2024,15,23.46,62.88,0
2024,16,23,63.74,0
2024,17,23,62.62,0
2024,18,23.13,60.87,0
2024,19,23.89,60.05,0
2024,20,24.98,64.04,0
2024,21,24.81,56.48,0
2024,22,25.11,57.32,0
2024,23,24.58,59.3,0
2024,24,25.15,59.15,0
2024,25,24.88,57.38,0
2024,26,24.12,56.63,0
2024,27,24.23,57.16,0
2024,28,24.24,57.58,0
2024,29,24.05,51.2,0
2024,30,23.99,52.49,0
2024,31,25.28,54.92,0
2024,32,25.92,51.95,0
2024,33,26.5,58.84,0
2024,34,26.7,59.14,0.01
2024,35,25.39,54.22,0
2024,36,25.07,52,0
2024,37,25.08,52.62,0
2024,38,25.3,49.74,0
2024,39,26.01,45.27,0
2024,40,25.44,50.47,0
2024,41,25.35,55.18,0
2024,42,25.06,55.09,0
2024,43,24.25,51.6,0
2024,44,24.38,56.4,0
2024,45,25.8,54.57,0
2024,46,24.87,50.98,0
2024,47,24.62,51.73,0
2024,48,25.14,46.41,0
2024,49,25.5,43.02,0
2024,50,25.82,50.35,0
2024,51,26.83,48.24,0
2024,52,27.81,45.78,0
2024,53,28.72,38.63,0
2024,54,29,39.86,0
2024,55,28.71,47.4,0
2024,56,27.69,52.57,0
2024,57,26.51,53.47,0
2024,58,27.13,52.15,0
2024,59,27.18,44.91,0
2024,60,26.24,40.18,0
2024,61,25.67,46.05,0
2024,62,26.64,35.81,0
2024,63,27.33,37.27,0
2024,64,28.01,42.22,0
2024,65,28.2,40.4,0
2024,66,28.43,33.16,0
2024,67,27.64,33.79,0
2024,68,28.71,34.02,0
2024,69,29.26,36.46,0
2024,70,28.85,42.49,0
2024,71,28.49,44.84,0
2024,72,28.49,42.73,0
2024,73,28.64,35.58,0
2024,74,29.92,35.5,0
2024,75,30.22,33.32,0
2024,76,28.79,39.98,0
2024,77,28.19,41.5,0
2024,78,28.03,35.11,0
2024,79,28.38,34.62,0
2024,80,28.26,39.47,0
2024,81,28.37,49.73,0
2024,82,28.94,49.74,0
2024,83,29.11,45.36,0.02
2024,84,28.96,37.12,0
2024,85,28.65,38.38,0
2024,86,28.77,31.63,0
2024,87,28.22,24.98,0
2024,88,28.69,29.44,0
2024,89,29.63,35.43,0
2024,90,29.47,33.79,0
2024,91,28.49,37.58,0
2024,92,29.83,45.56,0
2024,93,30.74,42.07,0
2024,94,30.25,35.81,0.21
2024,95,30.61,38.91,0
2024,96,31.32,35.04,0
2024,97,30.42,32.27,0
2024,98,30.37,31.02,0
2024,99,30.51,36.28,0
2024,100,29.86,45.85,0
2024,101,29.75,44.44,0
2024,102,30.13,46.11,0.07
2024,103,29.95,49.6,0.89
2024,104,29.52,46.8,0.04
2024,105,29.95,42.93,0
2024,106,30.12,42.03,0
2024,107,30.43,40.75,0
2024,108,31.8,39.66,0
2024,109,32.93,37.08,0
2024,110,33.13,39.42,0
2024,111,33.02,35.87,0
2024,112,32.08,35.81,0
2024,113,31.79,38.81,0
2024,114,31.45,36.02,0
2024,115,30.91,34.32,0
2024,116,31.33,35.78,0
2024,117,31.23,38.2,0
2024,118,30.88,36.64,0
2024,119,31.41,34.95,0
2024,120,31.64,35.29,0
2024,121,31.77,34.84,0
2024,122,33.01,40.75,0
2024,123,33.15,43.23,0.35
2024,124,32.43,47.99,2.47
2024,125,30.21,60.64,8.87
2024,126,31.27,53.7,0.85
2024,127,31.38,53.55,7.39
2024,128,29.78,61.01,10.33
2024,129,28.44,67.25,7.64
2024,130,28.48,65.51,2.45
2024,131,27.39,67.97,0.24
2024,132,27.67,67.54,7.16
2024,133,27.66,69.6,7.43
2024,134,26.79,74.19,9.55
2024,135,27.38,67.91,1.05
2024,136,28.6,59.9,1.08
2024,137,26.6,68.64,4.74
2024,138,27.56,64.34,5.2
2024,139,27,72.4,13.93
2024,140,25.06,83.75,5.53
2024,141,24.94,77.13,9.78
2024,142,25.42,79.15,21.9
2024,143,27.17,72.03,8.84
2024,144,27.49,72.99,1.15
2024,145,27.27,72.2,0.73
2024,146,24.25,79.21,0.82
2024,147,25.74,74.79,0
2024,148,26.4,72.55,0
2024,149,26.93,70.83,0
2024,150,26.67,72.63,0.06
2024,151,27.07,75.8,5.48
2024,152,27.89,72.99,0.51
2024,153,27.02,79.24,4.86
2024,154,25.89,75.45,32.57
2024,155,25.95,78.17,4.04
2024,156,26.39,79.3,7.63
2024,157,25.69,83.43,13.23
2024,158,25.3,80.4,6.57
2024,159,25.06,80.06,13.74
2024,160,25.35,77.35,1.05
2024,161,24.67,77.41,0.22
2024,162,24.57,75.71,3.78
2024,163,24.11,72.38,1.62
2024,164,23.98,75.34,0.16
2024,165,24.43,70.15,1.37
2024,166,24.34,70.77,1.62
2024,167,25.27,75.32,0
2024,168,25.86,70.59,1.34
2024,169,25.66,70.2,3.38
2024,170,25.69,71.35,5.71
2024,171,24.53,76.33,15.51
2024,172,24.55,77.24,1.34
2024,173,23.8,78.94,3.66
2024,174,24.2,78.36,0.84
2024,175,23.74,79.88,2.09
2024,176,23.7,78.41,0.06
2024,177,23.42,75.52,4.98
2024,178,23.48,72.87,0.41
2024,179,22.49,76.31,0.03
2024,180,23.66,73.32,0.01
2024,181,25.08,75.42,1.88
2024,182,24.73,75.23,0.36
2024,183,23.25,80.86,2.28
2024,184,25.01,68.81,0.05
2024,185,24.95,76.61,0.78
2024,186,25.33,73.77,4.18
2024,187,23.99,77.11,6.17
2024,188,23.62,81,0.74
2024,189,24.5,75.17,1.02
2024,190,24.32,77.38,4.37
2024,191,23.7,80.9,0.53
2024,192,24.48,77.65,1.54
2024,193,25.02,73.08,0
2024,194,24.61,75,9.11
2024,195,23.48,77.45,0.64
2024,196,24.04,77.03,2.04
2024,197,24.39,80.73,3.76
2024,198,23.77,82.42,0.81
2024,199,23.71,80.34,2.06
2024,200,23.31,81.34,5.36
2024,201,23.82,81.3,3.81
2024,202,24.19,79.53,4.24
2024,203,24.17,79.5,2.57
2024,204,24.28,75.02,0.9
2024,205,24.15,73.89,0.74
2024,206,23.85,76.68,0.41
2024,207,24.1,74.88,2.15
2024,208,24.2,75.66,0.96
2024,209,24.37,74.65,0.05
2024,210,24.53,74.37,0
2024,211,25.4,75.51,1.12
2024,212,24.05,81.61,1.61
2024,213,24.85,80.01,7.81
2024,214,25.19,78.17,2.72
2024,215,24.5,76.07,0.77
2024,216,23.98,78.32,0.91
2024,217,23.5,81.25,2.68
2024,218,25.01,76.38,7.69
2024,219,23.53,85.7,18.59
2024,220,23.78,84.39,3.88
2024,221,24.69,78.58,2.77
2024,222,25.08,79.65,9.65
2024,223,24.87,82.26,19.06
2024,224,24.65,83.94,15.88
2024,225,24.22,88.65,43.44
2024,226,25.43,82.01,9.28
2024,227,25.53,81.92,0.24
2024,228,25.43,80.42,9.72
2024,229,25.45,82.77,5.21
2024,230,25.13,87.23,3.04
2024,231,25.05,80.86,4.34
2024,232,24.92,84.25,1.96
2024,233,25.14,81.67,11.77
2024,234,24.71,83.79,1.02
2024,235,24.01,85.06,0
2024,236,24.43,81.23,0
2024,237,23.92,80.33,0.54
2024,238,23.85,82.34,0.54
2024,239,24.24,79.68,0.06
2024,240,23.67,84.06,2.29
2024,241,23.22,82.98,0.27
2024,242,23.79,84.16,10.4
2024,243,23.4,87.69,8.58
2024,244,23.44,83.08,7.48
2024,245,23.61,80.07,1.92
2024,246,23.77,78.49,1.47
2024,247,24.3,81.34,3.03
2024,248,23.9,84.32,0.98
2024,249,24.05,84.29,0.36
2024,250,24.34,82.75,0.87
2024,251,23.77,84.49,0.14
2024,252,24.19,81.58,0.11
2024,253,24.62,80.29,0.15
2024,254,24.56,80.5,0.32
2024,255,24.65,78.18,0.03
2024,256,23.95,80.33,0
2024,257,24.79,75.79,0
2024,258,25,74.58,0
2024,259,24.93,74.46,0
2024,260,24.52,75.72,0
2024,261,24.96,74.63,0
2024,262,24.55,71.67,0
2024,263,25.08,71.89,0.03
2024,264,24.4,78.45,0.8
2024,265,25.48,74.53,0.28
2024,266,25.18,75.57,3.85
2024,267,25.03,77.08,0.28
2024,268,24.81,79.19,3.11
2024,269,24.92,77.59,0.08
2024,270,23.93,77.92,0.05
2024,271,24.7,75.33,0.83
2024,272,25.13,78.79,8.03
2024,273,25.37,76.82,7.64
2024,274,24.87,76.06,0.09
2024,275,25.7,72.22,0.33
2024,276,26.36,74.13,9.99
2024,277,25.24,84.54,7.57
2024,278,24.3,86.91,22.09
2024,279,24.05,86.32,15.18
2024,280,22.17,89.86,14.44
2024,281,23.11,81.92,1.31
2024,282,23.85,85.62,12.49
2024,283,23.94,86.41,5.82
2024,284,23.98,85.71,2.01
2024,285,23.71,86.98,3.39
2024,286,23.33,89.11,6.14
2024,287,23.34,89.14,6.89
2024,288,23.28,86.63,8.95
2024,289,22.62,90.76,18.51
2024,290,22.52,92.19,14.31
2024,291,23.94,87.6,0.6
2024,292,23.15,80.97,15.75
2024,293,23,88.72,14.02
2024,294,23.72,85.39,10.15
2024,295,24.08,86.74,11.84
2024,296,24.15,84.69,7.72
2024,297,24.45,82.15,18.7
2024,298,23.49,87.37,9.36
2024,299,23.21,82.92,2.94
2024,300,23.1,79.42,0.26
2024,301,23.02,83.03,0.04
2024,302,23.52,82.39,0.04
2024,303,24.53,79.04,0
2024,304,24.57,81.45,1.07
2024,305,23.74,88.12,3.54
2024,306,23.85,86.79,0.63
2024,307,23.73,85.18,2.65
2024,308,23.26,85.62,1.39
2024,309,23.16,85,1.15
2024,310,22.6,82.28,1.73
2024,311,22.88,80.24,0
2024,312,23.65,85.31,0.16
2024,313,23.3,83.91,0.01
2024,314,22.52,84.36,0
2024,315,22.01,81.22,0
2024,316,21.93,79.83,0
2024,317,22.36,84.06,1.5
2024,318,23.15,87.3,0.82
2024,319,23.12,87.07,5.49
2024,320,22.79,89.46,6.3
2024,321,22.74,88.51,6.07
2024,322,22.81,85.16,0.4
2024,323,22.57,84.51,0.07
2024,324,22.52,82.88,0.06
2024,325,21.66,82.15,0
2024,326,21.67,79.12,0
2024,327,21.91,81.8,0
2024,328,21.57,79.41,0
2024,329,22.21,80.88,0
2024,330,21.13,80.11,0
2024,331,21.05,88.53,1.93
2024,332,22.14,82.63,0.08
2024,333,21.85,74.2,0
2024,334,21.62,84.72,0.09
2024,335,22.74,86.88,25.97
2024,336,22.21,91.9,22.63
2024,337,21.98,95.43,62.04
2024,338,23.19,91.85,13.59
2024,339,23.19,87.68,1.99
2024,340,22.67,88.63,0.4
2024,341,22.53,84.62,0.34
2024,342,22.74,86.79,0.2
2024,343,22.34,84.94,0.05
2024,344,22.52,85.55,0
2024,345,22.69,84.7,0.01
2024,346,22.52,84.93,0.3
2024,347,21.54,92.17,17.55
2024,348,21.48,90.01,1.53
2024,349,21.35,84.2,0.21
2024,350,19.24,83.39,0
2024,351,18.58,78.37,0
2024,352,20.97,80.5,0.15
2024,353,22.22,83.46,0.14
2024,354,23.61,83.47,0.06
2024,355,23.98,81.32,0.01
2024,356,24.27,80.13,1.09
2024,357,23.29,81.57,1.72
2024,358,22,83.42,0
2024,359,22.19,77.08,0
2024,360,22.46,81.19,0.21
2024,361,22.78,85.21,5.28
2024,362,22.16,86.07,2.99
2024,363,21.22,81.62,0.18
2024,364,21.17,81.24,0
2024,365,21.54,79.51,0.02
2024,366,21.22,80.43,0
2025,1,20.26,78.5,0
2025,2,20.24,78.75,0
2025,3,20,79.3,0
2025,4,18.81,77.28,0
2025,5,18.92,75.47,0
2025,6,19.16,74.4,0
2025,7,19.69,76.61,0
2025,8,19.59,73.32,0
2025,9,19.8,77.17,0
2025,10,20.78,79.92,0
2025,11,22.16,77.14,0
2025,12,22.17,75.38,0
2025,13,22.41,84.36,2.13
2025,14,22.45,76.76,0.33
2025,15,21.46,72.69,0.02
2025,16,21.04,76.02,0
2025,17,21.15,76.19,0
2025,18,21.41,75.61,0.92
2025,19,21.71,84.42,3.69
2025,20,22.14,68.81,0.04
2025,21,21.13,66.92,0
2025,22,21.4,71.45,0
2025,23,21.94,71.37,0
2025,24,20.72,69.91,0
2025,25,20.71,67.05,0
2025,26,19.92,62.03,0
2025,27,20.84,64.53,0
2025,28,20.93,65.32,0
2025,29,21.22,63.65,0
2025,30,21.66,63.87,0
2025,31,24.11,72.34,0
2025,32,24.27,68.3,0
2025,33,23.52,62.31,0
2025,34,22.15,57.07,0
2025,35,22.18,53.69,0
2025,36,22.09,58,0
2025,37,21.62,62.17,0
2025,38,21.92,58.87,0
2025,39,22.52,61.33,0
2025,40,22.67,62.87,0
2025,41,22.32,63.79,0
2025,42,22.46,58.85,0
2025,43,22.96,55.25,0
2025,44,23.29,49.42,0
2025,45,23.53,46.35,0
2025,46,24.22,50.51,0
2025,47,23.71,56.94,0
2025,48,23.96,58.11,0
2025,49,24.11,54.86,0
2025,50,24.66,52.04,0
2025,51,25.11,54.3,0
2025,52,25.04,55.15,0
2025,53,25.27,53.14,0
2025,54,25.28,46.72,0
2025,55,24.46,47.53,0
2025,56,24.64,55.01,0
2025,57,25.22,51.65,0
2025,58,24.54,49.46,0
2025,59,25.01,47.97,0
2025,60,26.42,55.18,0.07
2025,61,27.25,51.15,0.03
2025,62,26.73,48.94,0
2025,63,27.25,38.81,0
2025,64,27.37,35.5,0
2025,65,27.84,33.73,0
2025,66,26.85,32.99,0
2025,67,26.67,39.75,0
2025,68,26.42,39.82,0
2025,69,25.3,48.83,0
2025,70,25.06,63.95,3.64
2025,71,26.54,64.84,1
2025,72,27.48,52.08,0.11
2025,73,27.81,43.54,0
2025,74,26.46,45.15,0
2025,75,27.17,49.92,0
2025,76,28.73,52.53,0.13
2025,77,28.86,50.44,0
2025,78,28.65,50.83,0.04
2025,79,28.3,51.16,0.08
2025,80,28.72,52.99,0
2025,81,27.91,58.08,1.57
2025,82,27.61,60.34,1.56
2025,83,28.87,50.98,0.01
2025,84,28.38,42.52,0.11
2025,85,28.76,34.27,0
2025,86,29.66,37.02,0.01
2025,87,29.86,34.91,0
2025,88,29.12,27.62,0
2025,89,28.63,29.09,0
2025,90,28.61,34.35,0
2025,91,27.73,45.7,0
2025,92,28.12,48.52,0.11
2025,93,27.35,56.55,6.98
2025,94,28.79,48.14,1.02
2025,95,26.23,62.19,6.39
2025,96,28.12,54.51,0.89
2025,97,28.71,52.51,0.08
2025,98,28.6,47.26,0
2025,99,28.58,44.87,0
2025,100,28.06,48.43,0.08
2025,101,28.82,53.85,3.13
2025,102,28.44,59.1,5.63
2025,103,28.52,56.43,2.16
2025,104,27.88,59.17,4.15
2025,105,28.06,55.78,0.25
2025,106,28.12,60.16,6.03
2025,107,28.85,57.92,0.55
2025,108,28.59,60.16,0.19
2025,109,29.62,55.6,0.05
2025,110,30.14,49.6,0.13
2025,111,28.38,51.43,0.02
2025,112,29.71,39.18,0
2025,113,29.83,39.31,0.32
2025,114,30.59,47.87,0.08
2025,115,30.54,44.97,0.09
2025,116,29.66,48.46,0
2025,117,29.75,51.15,0.01
2025,118,29,52.88,0.01
2025,119,30.57,46.4,0
2025,120,29.97,49.88,0.31
2025,121,28.97,57.79,6.49
2025,122,28.54,60.65,5.7
2025,123,27.92,62.11,1.44
2025,124,28.2,56.03,0.16
2025,125,28.47,54.78,1.33
2025,126,28.75,57.52,0.73
2025,127,28.37,56.89,1.96
2025,128,27.33,63.87,5.77
2025,129,28.27,59.49,1.2
2025,130,28.38,59.92,0.91
2025,131,29.25,54.84,0.06
2025,132,26.45,68.79,3.59
2025,133,27.45,68.62,13.87
2025,134,27.88,67.14,2.89
2025,135,25.81,76.49,7.09
2025,136,26.37,74.03,19.28
2025,137,26.81,69.34,10.47
2025,138,25.08,83.75,55.69
2025,139,24.86,81.94,11.79
2025,140,25.19,83.68,35.71
2025,141,24.56,80.5,0.74
2025,142,24.73,77.1,0
2025,143,25.68,78.1,0.94
2025,144,25.18,78.95,0.87
2025,145,24.64,81.01,8.97
2025,146,23.83,80.19,4.25
2025,147,25.22,76.59,0.97
2025,148,25.01,76.84,1.2
2025,149,24.35,77.14,0.71
2025,150,23.68,81.06,3.15
2025,151,24.72,74.53,0
2025,152,24.8,73.88,0
2025,153,24.95,75.54,0.13
2025,154,25.19,72.64,0.52
2025,155,25.2,71.17,1.06
2025,156,25.25,67.38,0.05
2025,157,26.25,66.95,0.04
2025,158,26.73,70.88,0.01
2025,159,25.99,75.19,5.6
2025,160,25.73,75.73,4.46
2025,161,25.62,78.83,10.63
2025,162,25.29,81.57,5.17
2025,163,24.42,82.1,3.54
2025,164,24.92,81.43,10.08
2025,165,24.34,83.14,8.31
2025,166,23.24,78.98,0.14
2025,167,23.53,74.8,0.06
2025,168,24.59,76.24,0.52
2025,169,25.28,76.02,1.62
2025,170,25.22,77.96,0.34
2025,171,25.69,74.92,0.74
2025,172,25.56,75.5,0.21
2025,173,25.21,75.97,1.76
2025,174,24.83,72.32,0.11
2025,175,23.51,72.2,0
2025,176,24.35,73.62,0.51
2025,177,24.96,70.33,0.09
2025,178,24.7,74.15,0.1
2025,179,25.46,74.09,0.48
2025,180,25.72,72.22,0.02
2025,181,24.71,75.1,0
2025,182,24.79,76.3,0.01
2025,183,24.68,73.73,1.19
2025,184,24.28,72.46,3.09
2025,185,24.2,74.84,0.01
2025,186,25.15,72.04,0.01
2025,187,25.32,73.45,0.08
2025,188,25.49,72.71,0.06
2025,189,25.89,70.73,0
2025,190,25.92,70.68,0
2025,191,25.65,73.04,1.42
2025,192,26.06,73.23,1.09
2025,193,25.39,74.48,0.17
2025,194,25.03,76.52,6.14
2025,195,24.86,74,1.05
2025,196,25.27,72.98,0
2025,197,25.22,77.39,7.67
2025,198,24.55,80.08,7.21
2025,199,25,76.07,0.77
2025,200,23.95,79.66,5.81
2025,201,24.07,78.1,4.72
2025,202,22.75,77.55,4.24
2025,203,23.76,71.49,1.02
2025,204,24.35,76.14,0.33
2025,205,24.06,74.41,0.39
2025,206,24.28,70.78,0.43
2025,207,23.94,73.81,0.37
2025,208,24.25,71.03,0.02
2025,209,24.86,69.57,0.01
2025,210,24.95,69.91,0.08
2025,211,25.63,69.4,0.07
2025,212,26.21,70.2,1.12
2025,213,26.15,70.09,0.11
2025,214,26.39,69.43,0.69
2025,215,25.04,78.56,15.54
2025,216,24.5,80.6,8.74
2025,217,25.26,79.38,13.81
2025,218,23.84,82.93,6.21
2025,219,24.05,83.99,1.06
2025,220,24.11,82.97,12.62
2025,221,24.74,79.9,2.49
2025,222,24.08,80.37,18.04
2025,223,23.13,79.92,0.65
2025,224,22.95,78.35,2.19
2025,225,22.69,79.82,4.14
2025,226,23.32,78.39,0.7
2025,227,23.69,78,3.74
2025,228,23.4,81.8,1.86
2025,229,23.68,81.73,6.33
2025,230,22.87,80.65,1.11
2025,231,23.76,75.58,0.39
2025,232,23.95,74.77,0.04
2025,233,24.45,77.7,1.82
2025,234,23.03,85.81,3.61
2025,235,24.45,79.76,9.71
2025,236,25.12,73.67,0.02
2025,237,24.17,75.5,0
2025,238,24.93,73.24,0.02
2025,239,24.54,77.77,5.55
2025,240,24.4,74.94,0.73
2025,241,23.62,75.19,5.72
2025,242,24.64,77.51,0.29
2025,243,24.66,79.67,4.58
2025,244,24.08,80.88,6.48
2025,245,24.3,78.89,2.18
2025,246,24.46,79.53,5.3
2025,247,24.74,77.46,0.26
2025,248,24.51,78.23,0.05
2025,249,25.27,76.37,11.68
2025,250,25.09,77.53,2.42
